Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Recycled on-site,Energy recovery on-site,Treated on-site
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2007,TOLUENE,'000071432',2400,5800,8200,0,0,0,8200,0,0,30000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2007,TOLUENE,'000071432',2700,2400,5100,0,0,0,5100,26,0,5755
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2008,TOLUENE,'000071432',2547,7169,9716,0,0,0,9716,0,0,2182
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2008,TOLUENE,'000071432',147,67,214,0,0,0,214,11876,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2008,TOLUENE,'000071432',11.71,128.63,140.34,0,0,0,140.34,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2008,TOLUENE,'000071432',3100,2200,5300,0,0,0,5300,176,0,9794
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2009,TOLUENE,'000071432',9.86,130.89,140.75,0,0,0,140.75,0,0,10.81
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2009,TOLUENE,'000071432',143,75,218,0,0,0,218,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2009,TOLUENE,'000071432',2674,7135,9809,0,0,0,9809,0,350,2891
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2009,TOLUENE,'000071432',2700,1900,4600,0,0,0,4600,150,0,7900
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2010,TOLUENE,'000071432',9.93,142.55,152.48,0,0,0,152.48,0,0,13.9
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2010,TOLUENE,'000071432',87,39,126,0,0,0,126,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2010,TOLUENE,'000071432',3728.02,6848.24,10576.26,0,0,0,10576.26,0,0,3785
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2010,TOLUENE,'000071432',2700,1100,3800,0,0,0,3800,5,0,63000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2011,TOLUENE,'000071432',4.7,128.85,133.55,0,0,0,133.55,0,0,44.26
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2011,TOLUENE,'000071432',78,29,107,0,0,0,107,4,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2011,TOLUENE,'000071432',3200,4700,7900,0,0,0,7900,4000,1200,11000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2011,TOLUENE,'000071432',1956.31,6883.83,8840.14,0,0,0,8840.14,530,0,3626
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2012,TOLUENE,'000071432',46,15,61,0,0,0,61,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2012,TOLUENE,'000071432',10.12,76.39,86.51,0,0,0,86.51,0,0.87,513.38
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2012,TOLUENE,'000071432',2300,3200,5500,0,0,0,5500,320,0,12000
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2012,TOLUENE,'000071432',2074.57,6003.95,8078.52,0,0,0,8078.52,1,0,2616
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TOLUENE,'000071432',25,45,70,0,0,0,70,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TOLUENE,'000071432',2,0,2,0,0,0,2,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TOLUENE,'000071432',45.47,47.75,93.22,0,0,0,93.22,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TOLUENE,'000071432',4299.65,4817.89,9117.54,0,0,0,9117.54,2,0,3110.68
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TOLUENE,'000071432',2500,3100,5600,0,0,0,5600,25,960,9100
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2013,TOLUENE,'000071432',21,58,79,0,0,0,79,0,0,6
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,TOLUENE,'000071432',110,65,175,0,0,0,175,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,TOLUENE,'000071432',310,4,314,0,0,0,314,6,0,25
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,TOLUENE,'000071432',2,0,2,0,0,0,2,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,TOLUENE,'000071432',45.47,33.79,79.26,0,0,0,79.26,0,0,7.002
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,TOLUENE,'000071432',4260.74,5717.74,9978.48,0,0,0,9978.48,0,0,4455.21
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2014,TOLUENE,'000071432',2700,3200,5900,0,0,0,5900,870,440,8400
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,TOLUENE,'000071432',29,4,33,0,0,0,33,0,0,77
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,TOLUENE,'000071432',200,81,281,0,0,0,281,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,TOLUENE,'000071432',2,0,2,0,0,0,2,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,TOLUENE,'000071432',21.54,35.35,56.89,0,0,0,56.89,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,TOLUENE,'000071432',3509.03,5579.61,9088.64,0,0,0,9088.64,321,0,2932.08
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2015,TOLUENE,'000071432',2600,2700,5300,0,0,0,5300,400,0,5000
