Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Federal (F) or Commercial (C),Form Type (Form R or A),Industry,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Off-site release,Total on- and off-site releases,Transfer to recycling,Transfer to energy recovery,Transfer to treatment,Transfer to POTWs,Other off-site transfer,Total transfers off-site for waste management,Recycled on-site,Recycled off-site,Energy recovery on-site,Energy recovery off-site,Treated on-site,Treated off-site,Quantity released on- and off-site,Total production-related waste managed,Non production-related waste managed
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,METHANOL,'000067561',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,METHANOL,'000067561',C,R,NAICS 324 - Petroleum,110,29000,29110,0,0,0,29110,.,29110,.,.,0,312,0,312,0,0,0,0,0,310,29000,29310,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,MOLYBDENUM TRIOXIDE,'001313275',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,MOLYBDENUM TRIOXIDE,'001313275',C,R,NAICS 325 - Chemicals,0,0,0,0,0,0,0,90,90,.,.,0,0,0,90,0,0,0,0,0,0,90,90,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,N-BUTYL ALCOHOL,'000071363',C,R,NAICS 325 - Chemicals,0,0,0,0,0,0,0,.,0,.,.,0,273,0,273,0,0,0,0,0,273,0,273,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,N-HEXANE,'000110543',C,R,NAICS 324 - Petroleum,136,82,218,0,0,0,218,.,218,37,.,0,0,0,37,17041,37,0,0,0,0,218,17296,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,N-HEXANE,'000110543',C,R,NAICS 324 - Petroleum,13,520,533,0,0,0,533,.,533,25,.,0,0,0,25,0,25,0,0,28,0,530,583,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,N-HEXANE,'000110543',C,R,NAICS 325 - Chemicals,1347,9002,10349,0,0,0,10349,.,10349,.,.,0,2754,0,2754,0,0,0,0,8262,2754,10349,21365,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,N-HEXANE,'000110543',C,R,NAICS 324 - Petroleum,2200,3700,5900,0,0,0,5900,0,5900,.,.,0,0,0,0,0,0,0,0,66000,0,5900,71900,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,NAPHTHALENE,'000091203',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,2,.,0,0,0,2,2,2,0,0,0,0,0,4,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,NAPHTHALENE,'000091203',C,R,NAICS 324 - Petroleum,1,9,10,0,0,0,10,.,10,3,.,0,0,0,3,0,3,0,0,0,0,10,13,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,NAPHTHALENE,'000091203',C,R,NAICS 325 - Chemicals,274,30,304,0,0,0,304,1,305,.,.,0,1110,0,1111,0,0,0,0,0,1110,304,1414,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,NAPHTHALENE,'000091203',C,R,NAICS 324 - Petroleum,420,280,700,1,0,0,701,22,723,3,.,29,2800,0,2854,0,3,0,0,0,2800,722,3525,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,NICKEL COMPOUNDS,'N495',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,NICKEL COMPOUNDS,'N495',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,NICKEL COMPOUNDS,'N495',C,R,NAICS 325 - Chemicals,26,104,130,0,0,0,130,521,651,16745,.,.,149,0,17266,0,16745,0,0,0,0,651,17396,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,NICKEL COMPOUNDS,'N495',C,R,NAICS 324 - Petroleum,12,470,482,3,0,0,485,32133,32618,40823,.,.,720,0,72956,0,41000,0,0,0,0,32210,73210,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,PHENANTHRENE,'000085018',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,PHENANTHRENE,'000085018',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,PHENANTHRENE,'000085018',C,R,NAICS 325 - Chemicals,1,3,4,0,0,0,4,.,4,.,.,0,0,0,0,0,0,0,0,0,0,4,4,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,PHENANTHRENE,'000085018',C,R,NAICS 324 - Petroleum,1,4,5,0,0,0,5,.,5,.,.,0,0,0,0,0,0,0,0,0,0,5,5,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,PHENOL,'000108952',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,PHENOL,'000108952',C,R,NAICS 324 - Petroleum,6,380,386,1,0,0,387,0,387,.,.,3,7300,0,7303,0,0,0,0,0,7300,390,7690,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,PHENOL,'000108952',C,R,NAICS 324 - Petroleum,0,1,1,0,0,0,1,.,1,3,.,0,0,0,3,0,3,0,0,0,0,1,4,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,PHENOL,'000108952',C,R,NAICS 325 - Chemicals,89,155,244,0,0,0,244,.,244,.,.,0,143,0,143,0,0,0,0,0,143,243,386,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,POLYCYCLIC AROMATIC COMPOUNDS,'N590',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,POLYCYCLIC AROMATIC COMPOUNDS,'N590',C,R,NAICS 324 - Petroleum,1,0.8,1.8,0,0,1303.9,1305.7,5.7,1311.4,.,.,69,0,0,74.7,0,0,0,0,0,69,1311.4,1380.4,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,POLYCYCLIC AROMATIC COMPOUNDS,'N590',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,POLYCYCLIC AROMATIC COMPOUNDS,'N590',C,R,NAICS 325 - Chemicals,1.7,2.3,4,0,0,0,4,.,4,.,.,0,7.6,0,7.6,0,0,0,0,0,7.6,4,11.6,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,PROPYLENE,'000115071',C,R,NAICS 324 - Petroleum,145,81,226,0,0,0,226,.,226,.,.,0,0,0,0,14850,0,0,0,0,0,227,15077,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,PROPYLENE,'000115071',C,R,NAICS 324 - Petroleum,0,2,2,0,0,0,2,.,2,.,.,0,0,0,0,0,0,0,0,0,0,2,2,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,PROPYLENE,'000115071',C,R,NAICS 325 - Chemicals,1876,142,2018,0,0,0,2018,.,2018,.,.,0,0,0,0,0,0,0,0,0,0,2018,2018,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,PROPYLENE,'000115071',C,R,NAICS 324 - Petroleum,5100,4400,9500,0,0,0,9500,.,9500,.,.,0,0,0,0,0,0,0,0,1200000,0,9500,1209500,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,STYRENE,'000100425',C,R,NAICS 325 - Chemicals,3,8,11,0,0,0,11,.,11,.,.,0,0,0,0,0,0,0,0,0,0,11,11,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),'007664939',C,R,NAICS 324 - Petroleum,0,40000,40000,0,0,0,40000,.,40000,.,.,0,0,0,0,0,0,0,0,0,0,40000,40000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,TETRACHLOROETHYLENE,'000127184',C,R,NAICS 324 - Petroleum,95,0,95,0,0,0,95,500,595,1,.,0,0,0,501,0,1,0,0,0,0,595,596,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,TETRACHLOROETHYLENE,'000127184',C,R,NAICS 325 - Chemicals,0,9,9,0,0,0,9,.,9,.,.,0,0,0,0,0,0,0,0,0,0,9,9,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,TOLUENE,'000108883',C,R,NAICS 324 - Petroleum,147,67,214,1,0,0,215,.,215,163,.,0,0,0,163,14048,163,0,0,0,0,214,14425,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,TOLUENE,'000108883',C,R,NAICS 324 - Petroleum,23,220,243,0,0,0,243,.,243,9,.,0,0,0,9,0,9,0,0,4,0,240,253,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,TOLUENE,'000108883',C,R,NAICS 325 - Chemicals,2373,4669,7042,0,0,0,7042,40,7082,.,.,196,6370,0,6606,0,0,0,0,19110,6566,13452,39128,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,TOLUENE,'000108883',C,R,NAICS 324 - Petroleum,4000,3100,7100,0,0,0,7100,235,7335,174,.,340,15000,0,15749,0,170,0,0,8300,15000,7340,30810,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 324 - Petroleum,85,27,112,0,0,0,112,.,112,148,.,0,0,0,148,5707,148,0,0,0,0,112,5967,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 324 - Petroleum,35,130,165,0,0,0,165,.,165,15,.,0,0,0,15,0,15,0,0,1,0,170,186,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 325 - Chemicals,3566,2376,5942,0,0,0,5942,383,6325,.,.,582,9683,0,10648,0,0,0,0,29049,10265,16008,55322,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 324 - Petroleum,6600,2100,8700,0,0,0,8700,410,9110,187,.,600,12000,0,13197,0,190,0,0,0,13000,9110,22300,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,ZINC COMPOUNDS,'N982',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,ZINC COMPOUNDS,'N982',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,0,0,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,ZINC COMPOUNDS,'N982',C,R,NAICS 325 - Chemicals,9,514,523,0,0,0,523,1988,2511,114,.,.,263,0,2102,0,114,0,0,0,0,2510,2624,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2004,ZINC COMPOUNDS,'N982',C,R,NAICS 324 - Petroleum,130,1100,1230,290,0,0,1520,2994,4514,890,.,.,1700,0,3884,0,890,0,0,0,0,4500,5390,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 324 - Petroleum,24,1,25,0,0,0,25,.,25,34,.,0,0,0,34,273,34,0,0,0,0,25,332,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 325 - Chemicals,882,82,964,0,0,9,973,.,973,.,.,0,946,0,946,0,0,0,0,0,946,973,1919,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 324 - Petroleum,3,44,47,0,0,0,47,2,49,2,.,0,0,0,4,0,2,0,0,0,0,49,51,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 324 - Petroleum,560,1400,1960,0,0,0,1960,317,2277,1,.,84,4100,0,4502,0,1,0,0,0,4200,2320,6521,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,"1,3-BUTADIENE",'000106990',C,R,NAICS 324 - Petroleum,0,93,93,1,0,0,94,.,94,.,.,0,0,0,0,8400,0,0,0,0,0,94,8494,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,"1,3-BUTADIENE",'000106990',C,R,NAICS 325 - Chemicals,346,9,355,0,0,0,355,.,355,.,.,0,0,0,0,0,0,0,0,0,0,355,355,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,"1,3-BUTADIENE",'000106990',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,"1,3-BUTADIENE",'000106990',C,R,NAICS 324 - Petroleum,79,26,105,0,0,0,105,0,105,.,.,0,0,0,0,0,0,0,0,16000,0,110,16110,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,AMMONIA,'007664417',C,R,NAICS 324 - Petroleum,740,310000,310740,180,0,0,310920,.,310920,.,.,0,15000,0,15000,0,0,0,0,0,15000,310000,325000,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,AMMONIA,'007664417',C,R,NAICS 325 - Chemicals,261,74890,75151,0,0,0,75151,.,75151,.,.,0,8799,0,8799,0,0,25947,0,0,8799,75150,109896,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,AMMONIA,'007664417',C,R,NAICS 325 - Chemicals,6,0,6,0,0,0,6,.,6,.,.,0,0,0,0,0,0,0,0,0,0,6,6,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,ANTHRACENE,'000120127',C,R,NAICS 325 - Chemicals,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,BENZENE,'000071432',C,R,NAICS 324 - Petroleum,45,29,74,0,0,0,74,.,74,22,.,0,0,0,22,4868,22,0,0,0,0,74,4964,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,BENZENE,'000071432',C,R,NAICS 325 - Chemicals,873,1804,2677,0,0,2,2679,0,2679,.,6,145,3316,0,3467,0,0,0,6,9949,3461,2678,16094,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,BENZENE,'000071432',C,R,NAICS 324 - Petroleum,4,130,134,0,0,0,134,.,134,2,.,0,0,0,2,0,2,0,0,6,0,140,148,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,BENZENE,'000071432',C,R,NAICS 324 - Petroleum,750,1000,1750,0,0,0,1750,240,1990,280,.,24,3300,0,3844,0,280,0,0,8700,3300,2030,14310,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 324 - Petroleum,0.2,0,0.2,0,0,0,0.2,0,0.2,0,.,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 325 - Chemicals,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,"BENZO(G,H,I)PERYLENE",'000191242',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,CARBON DISULFIDE,'000075150',C,R,NAICS 324 - Petroleum,0,0,0,1,0,0,1,.,1,.,.,0,0,0,0,0,0,0,0,62,0,1,63,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,CARBON DISULFIDE,'000075150',C,R,NAICS 325 - Chemicals,0,11926,11926,0,0,0,11926,.,11926,.,.,0,0,0,0,0,0,0,0,0,0,11926,11926,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,CARBONYL SULFIDE,'000463581',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,390,0,0,390,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',2005,CARBONYL SULFIDE,'000463581',C,R,NAICS 325 - Chemicals,0,52454,52454,0,0,0,52454,.,52454,.,.,0,0,0,0,0,0,0,0,0,0,52454,52454,0
